pts,frame_type,source,confidence,cx,cy,w,h
102912,P,PROP,0.92,4.060894444444444,3.341457291666668,1.3320999999999998,2.2994999999999997
103424,B,PROP,0.92,4.0576537037037035,3.3241395833333347,1.3320999999999998,2.2994999999999997
103936,B,PROP,0.92,4.056033333333333,3.2940614583333345,1.3320999999999998,2.2994999999999997
104448,P,PROP,0.92,4.049551851851851,3.260337500000001,1.3320999999999998,2.2994999999999997
104960,B,PROP,0.92,4.049551851851851,3.252134375000001,1.3320999999999998,2.2994999999999997
105472,B,PROP,0.92,4.049551851851851,3.2339052083333346,1.3320999999999998,2.2994999999999997
105984,P,PROP,0.92,4.038209259259259,3.2202333333333346,1.3320999999999998,2.2994999999999997
106496,B,PROP,0.92,4.033348148148147,3.2029156250000015,1.3320999999999998,2.2994999999999997
107008,B,PROP,0.92,4.026866666666666,3.190155208333335,1.3320999999999998,2.2994999999999997
107520,I,DET,0.92,4.0544,3.79435,1.7388000000000001,2.9631
108032,B,PROP,0.92,4.064122222222222,3.7870583333333334,1.7388000000000001,2.9631
108544,B,PROP,0.92,4.075464814814815,3.78888125,1.7388000000000001,2.9631
109056,P,PROP,0.92,4.093288888888889,3.7897927083333336,1.7388000000000001,2.9631
109568,B,PROP,0.92,4.104631481481482,3.790704166666667,1.7388000000000001,2.9631
110080,B,PROP,0.92,4.1159740740740745,3.7970843750000003,1.7388000000000001,2.9631
110592,P,PROP,0.92,4.122455555555556,3.802553125,1.7388000000000001,2.9631
111104,B,PROP,0.92,4.127316666666667,3.8107562500000003,1.7388000000000001,2.9631
111616,B,PROP,0.92,4.130557407407408,3.816225,1.7388000000000001,2.9631
112128,P,PROP,0.92,4.130557407407408,3.816225,1.7388000000000001,2.9631
112640,B,PROP,0.92,4.130557407407408,3.8107562500000003,1.7388000000000001,2.9631
113152,B,PROP,0.92,4.120835185185186,3.775209375,1.7388000000000001,2.9631
113664,P,PROP,0.92,4.1240759259259265,3.7241677083333333,1.7388000000000001,2.9631
114176,B,PROP,0.92,4.145140740740741,3.67950625,1.7388000000000001,2.9631
114688,B,PROP,0.92,4.1516222222222225,3.6530739583333336,1.7388000000000001,2.9631
115200,P,PROP,0.92,4.164585185185185,3.638490625,1.7388000000000001,2.9631
115712,B,PROP,0.92,4.174307407407407,3.6202614583333337,1.7388000000000001,2.9631
116224,B,PROP,0.92,4.201853703703703,3.6038552083333335,1.7388000000000001,2.9631
116736,P,PROP,0.92,4.209955555555555,3.5765114583333335,1.7388000000000001,2.9631
117248,B,PROP,0.92,4.2294,3.5436989583333336,1.7388000000000001,2.9631
117760,B,PROP,0.92,4.255325925925926,3.5318500000000004,1.7388000000000001,2.9631
118272,P,PROP,0.92,4.289353703703704,3.5345843750000006,1.7388000000000001,2.9631
118784,B,PROP,0.92,4.302316666666667,3.5427875000000006,1.7388000000000001,2.9631
119296,B,PROP,0.92,4.321761111111112,3.5509906250000007,1.7388000000000001,2.9631
119808,P,PROP,0.92,4.337964814814815,3.5564593750000006,1.7388000000000001,2.9631
120320,B,PROP,0.92,4.337964814814815,3.5637510416666673,1.7388000000000001,2.9631
120832,B,PROP,0.92,4.331483333333334,3.5692197916666673,1.7388000000000001,2.9631
121344,P,PROP,0.92,4.3250018518518525,3.5828916666666673,1.7388000000000001,2.9631
121856,B,PROP,0.92,4.320140740740741,3.5865375000000004,1.7388000000000001,2.9631
122368,B,PROP,0.92,4.3169,3.583803125,1.7388000000000001,2.9631
122880,I,DET,0.92,3.7891,4.04355,2.2455999999999996,3.8773000000000004
123392,B,PROP,0.92,3.7988222222222223,3.9879510416666664,2.2455999999999996,3.8773000000000004
123904,B,PROP,0.92,3.815025925925926,3.9277947916666665,2.2455999999999996,3.8773000000000004
124416,P,PROP,0.92,3.819887037037037,3.8758416666666666,2.2455999999999996,3.8773000000000004
124928,B,PROP,0.92,3.8215074074074074,3.843940625,2.2455999999999996,3.8773000000000004
125440,B,PROP,0.92,3.811785185185185,3.822065625,2.2455999999999996,3.8773000000000004
125952,P,PROP,0.92,3.7955814814814812,3.78651875,2.2455999999999996,3.8773000000000004
126464,B,PROP,0.92,3.7891,3.730008333333333,2.2455999999999996,3.8773000000000004
126976,B,PROP,0.92,3.7809981481481483,3.6899041666666665,2.2455999999999996,3.8773000000000004
127488,P,PROP,0.92,3.7728962962962966,3.67714375,2.2455999999999996,3.8773000000000004
128000,B,PROP,0.92,3.774516666666667,3.680789583333333,2.2455999999999996,3.8773000000000004
128512,B,PROP,0.92,3.7809981481481483,3.6744093749999998,2.2455999999999996,3.8773000000000004
129024,P,PROP,0.92,3.792340740740741,3.667117708333333,2.2455999999999996,3.8773000000000004
129536,B,PROP,0.92,3.8069240740740744,3.6598260416666664,2.2455999999999996,3.8773000000000004
130048,B,PROP,0.92,3.8069240740740744,3.6598260416666664,2.2455999999999996,3.8773000000000004
130560,P,PROP,0.92,3.797201851851852,3.661648958333333,2.2455999999999996,3.8773000000000004
131072,B,PROP,0.92,3.766414814814815,3.6598260416666664,2.2455999999999996,3.8773000000000004
131584,B,PROP,0.92,3.7599333333333336,3.664383333333333,2.2455999999999996,3.8773000000000004
132096,P,PROP,0.92,3.7421092592592595,3.6616489583333327,2.2455999999999996,3.8773000000000004
132608,B,PROP,0.92,3.717803703703704,3.6124302083333326,2.2455999999999996,3.8773000000000004
133120,B,PROP,0.92,3.69835925925926,3.5932895833333327,2.2455999999999996,3.8773000000000004
133632,P,PROP,0.92,3.687016666666667,3.583263541666666,2.2455999999999996,3.8773000000000004
134144,B,PROP,0.92,3.687016666666667,3.5750604166666657,2.2455999999999996,3.8773000000000004
134656,B,PROP,0.92,3.682155555555556,3.5714145833333326,2.2455999999999996,3.8773000000000004
135168,P,PROP,0.92,3.682155555555556,3.5686802083333324,2.2455999999999996,3.8773000000000004
135680,B,PROP,0.92,3.682155555555556,3.5668572916666657,2.2455999999999996,3.8773000000000004
136192,B,PROP,0.92,3.69835925925926,3.570503124999999,2.2455999999999996,3.8773000000000004
136704,P,PROP,0.92,3.7307666666666672,3.582352083333332,2.2455999999999996,3.8773000000000004
137216,B,PROP,0.92,3.769655555555556,3.6024041666666653,2.2455999999999996,3.8773000000000004
137728,B,PROP,0.92,3.7972018518518524,3.609695833333332,2.2455999999999996,3.8773000000000004
138240,I,DET,0.92,3.7554999999999996,4.47895,3.0324,5.0379000000000005
138752,B,PROP,0.92,3.7538796296296293,4.480772916666667,3.0324,5.0379000000000005
139264,B,PROP,0.92,3.7668425925925924,4.48105,3.0324,5.0379000000000005
139776,P,PROP,0.92,3.7846666666666664,4.48105,3.0324,5.0379000000000005
140288,B,PROP,0.92,3.79925,4.48105,3.0324,5.0379000000000005
140800,B,PROP,0.92,3.7717037037037033,4.48105,3.0324,5.0379000000000005
141312,P,PROP,0.92,3.7376759259259256,4.48105,3.0324,5.0379000000000005
141824,B,PROP,0.92,3.7020277777777775,4.48105,3.0324,5.0379000000000005
142336,B,PROP,0.92,3.646935185185185,4.48105,3.0324,5.0379000000000005
142848,P,PROP,0.92,3.6712407407407404,4.475581249999999,3.0324,5.0379000000000005
143360,B,PROP,0.92,3.716611111111111,4.467378125,3.0324,5.0379000000000005
143872,B,PROP,0.92,3.6096666666666666,4.467378125,3.0324,5.0379000000000005
