pts,frame_type,source,confidence,cx,cy,w,h
126976,B,PROP,0.92,2.9833611111111114,4.076931249999999,1.7871000000000001,2.9617
128000,B,PROP,0.92,2.967157407407408,4.123415624999998,1.7871000000000001,2.9617
128512,B,PROP,0.92,2.9639166666666674,4.134353124999998,1.7871000000000001,2.9617
129536,B,PROP,0.92,2.962296296296297,4.140733333333331,1.7871000000000001,2.9617
130048,B,PROP,0.92,2.962296296296297,4.136176041666664,1.7871000000000001,2.9617
131072,B,PROP,0.92,2.962296296296297,4.13253020833333,1.7871000000000001,2.9617
131584,B,PROP,0.92,2.962296296296297,4.122504166666664,1.7871000000000001,2.9617
132608,B,PROP,0.92,2.97525925925926,4.09424895833333,1.7871000000000001,2.9617
133120,B,PROP,0.92,2.9817407407407415,4.087868749999997,1.7871000000000001,2.9617
134144,B,PROP,0.92,3.0076666666666676,4.096071874999996,1.7871000000000001,2.9617
134656,B,PROP,0.92,3.027111111111112,4.106097916666663,1.7871000000000001,2.9617
135680,B,PROP,0.92,3.06275925925926,4.118858333333329,1.7871000000000001,2.9617
136192,B,PROP,0.92,3.085444444444445,4.1261499999999955,1.7871000000000001,2.9617
137216,B,PROP,0.92,3.103268518518519,4.145290624999995,1.7871000000000001,2.9617
137728,B,PROP,0.92,3.1097500000000005,4.157139583333328,1.7871000000000001,2.9617
138752,B,PROP,0.92,2.9338296296296296,3.917134375,1.4329000000000003,2.3393999999999995
139264,B,PROP,0.92,2.9338296296296296,3.9244260416666665,1.4329000000000003,2.3393999999999995
140288,B,PROP,0.92,2.925727777777778,3.91986875,1.4329000000000003,2.3393999999999995
140800,B,PROP,0.92,2.925727777777778,3.9153114583333335,1.4329000000000003,2.3393999999999995
141824,B,PROP,0.92,2.901422222222222,3.895259375,1.4329000000000003,2.3393999999999995
142336,B,PROP,0.92,2.883598148148148,3.8897906250000003,1.4329000000000003,2.3393999999999995
143360,B,PROP,0.92,2.8625333333333334,3.8824989583333336,1.4329000000000003,2.3393999999999995
143872,B,PROP,0.92,2.8511907407407406,3.8843218750000004,1.4329000000000003,2.3393999999999995
144896,B,PROP,0.92,2.8285055555555556,3.90893125,1.4329000000000003,2.3393999999999995
145408,B,PROP,0.92,2.8106814814814816,3.9125770833333333,1.4329000000000003,2.3393999999999995
146432,B,PROP,0.92,2.771792592592593,3.9399208333333333,1.4329000000000003,2.3393999999999995
146944,B,PROP,0.92,2.7572092592592594,3.9453895833333332,1.4329000000000003,2.3393999999999995
147968,B,PROP,0.92,2.734524074074074,3.9472125,1.4329000000000003,2.3393999999999995
148480,B,PROP,0.92,2.729662962962963,3.9472125,1.4329000000000003,2.3393999999999995
149504,B,PROP,0.92,2.7085981481481483,3.9472125,1.4329000000000003,2.3393999999999995
150016,B,PROP,0.92,2.7085981481481483,3.949946875,1.4329000000000003,2.3393999999999995
151040,B,PROP,0.92,2.706977777777778,3.95268125,1.4329000000000003,2.3393999999999995
151552,B,PROP,0.92,2.7037370370370373,3.9499468749999997,1.4329000000000003,2.3393999999999995
152576,B,PROP,0.92,2.706977777777778,3.9408322916666667,1.4329000000000003,2.3393999999999995
153088,B,PROP,0.92,2.729662962962963,3.939009375,1.4329000000000003,2.3393999999999995
154112,B,PROP,0.92,3.161342592592592,3.884504166666667,0.9155999999999997,2.0979
154624,B,PROP,0.92,3.1759259259259256,3.887238541666667,0.9155999999999997,2.0979
