pts,frame_type,source,confidence,cx,cy,w,h
101888,B,PROP,0.92,3.9781388888888887,3.283226041666666,1.5169000000000001,2.2967
102400,B,PROP,0.92,3.9586944444444443,3.2841374999999995,1.5169000000000001,2.2967
103424,B,PROP,0.92,3.923046296296296,3.288694791666666,1.5169000000000001,2.2967
103936,B,PROP,0.92,3.916564814814815,3.3014552083333326,1.5169000000000001,2.2967
104960,B,PROP,0.92,3.9019814814814815,3.3060124999999996,1.5169000000000001,2.2967
105472,B,PROP,0.92,3.9019814814814815,3.2896062499999994,1.5169000000000001,2.2967
106496,B,PROP,0.92,3.905222222222222,3.2294499999999995,1.5169000000000001,2.2967
107008,B,PROP,0.92,3.900361111111111,3.220335416666666,1.5169000000000001,2.2967
108032,B,PROP,0.92,4.155161111111111,3.5943979166666664,1.8172,2.8510999999999997
108544,B,PROP,0.92,4.161642592592592,3.5770802083333333,1.8172,2.8510999999999997
109568,B,PROP,0.92,4.195670370370371,3.5269500000000003,1.8172,2.8510999999999997
110080,B,PROP,0.92,4.203772222222223,3.5178354166666668,1.8172,2.8510999999999997
111104,B,PROP,0.92,4.229698148148149,3.5178354166666668,1.8172,2.8510999999999997
111616,B,PROP,0.92,4.237800000000001,3.520569791666667,1.8172,2.8510999999999997
112640,B,PROP,0.92,4.2410407407407416,3.5315072916666668,1.8172,2.8510999999999997
113152,B,PROP,0.92,4.237800000000001,3.54335625,1.8172,2.8510999999999997
114176,B,PROP,0.92,4.219975925925927,3.557028125,1.8172,2.8510999999999997
114688,B,PROP,0.92,4.207012962962964,3.547002083333333,1.8172,2.8510999999999997
115712,B,PROP,0.92,4.1681240740740755,3.446741666666666,1.8172,2.8510999999999997
116224,B,PROP,0.92,4.156781481481483,3.402080208333333,1.8172,2.8510999999999997
117248,B,PROP,0.92,4.142198148148149,3.3592416666666662,1.8172,2.8510999999999997
117760,B,PROP,0.92,4.142198148148149,3.3410124999999997,1.8172,2.8510999999999997
118784,B,PROP,0.92,4.1681240740740755,3.2817677083333328,1.8172,2.8510999999999997
119296,B,PROP,0.92,4.18918888888889,3.2617156249999995,1.8172,2.8510999999999997
120320,B,PROP,0.92,4.23455925925926,3.2598927083333327,1.8172,2.8510999999999997
120832,B,PROP,0.92,4.273448148148149,3.2699187499999995,1.8172,2.8510999999999997
121856,B,PROP,0.92,4.302614814814816,3.287236458333333,1.8172,2.8510999999999997
122368,B,PROP,0.92,4.291272222222223,3.2899708333333333,1.8172,2.8510999999999997
123392,B,PROP,0.92,4.006657407407408,3.9442374999999994,2.1756,3.8626000000000005
123904,B,PROP,0.92,3.9985555555555563,3.9506177083333327,2.1756,3.8626000000000005
124928,B,PROP,0.92,3.988833333333334,3.8795239583333325,2.1756,3.8626000000000005
125440,B,PROP,0.92,3.9904537037037042,3.8138989583333327,2.1756,3.8626000000000005
126464,B,PROP,0.92,3.982351851851852,3.691763541666666,2.1756,3.8626000000000005
126976,B,PROP,0.92,3.959666666666667,3.664419791666666,2.1756,3.8626000000000005
128000,B,PROP,0.92,3.9386018518518524,3.601529166666666,2.1756,3.8626000000000005
128512,B,PROP,0.92,3.924018518518519,3.562336458333333,2.1756,3.8626000000000005
129536,B,PROP,0.92,3.9078148148148153,3.529523958333333,2.1756,3.8626000000000005
130048,B,PROP,0.92,3.9045740740740746,3.535904166666666,2.1756,3.8626000000000005
131072,B,PROP,0.92,3.911055555555556,3.5131177083333327,2.1756,3.8626000000000005
131584,B,PROP,0.92,3.9142962962962966,3.5258781249999993,2.1756,3.8626000000000005
132608,B,PROP,0.92,3.898092592592593,3.546841666666666,2.1756,3.8626000000000005
133120,B,PROP,0.92,3.8705462962962964,3.533169791666666,2.1756,3.8626000000000005
134144,B,PROP,0.92,3.802490740740741,3.480305208333333,2.1756,3.8626000000000005
134656,B,PROP,0.92,3.7749444444444444,3.445669791666666,2.1756,3.8626000000000005
135680,B,PROP,0.92,3.729574074074074,3.418326041666666,2.1756,3.8626000000000005
136192,B,PROP,0.92,3.7230925925925926,3.418326041666666,2.1756,3.8626000000000005
137216,B,PROP,0.92,3.727953703703704,3.410122916666666,2.1756,3.8626000000000005
137728,B,PROP,0.92,3.7603611111111115,3.408299999999999,2.1756,3.8626000000000005
138752,B,PROP,0.92,4.2838314814814815,4.4653,3.0492,5.0694
139264,B,PROP,0.92,4.327581481481482,4.4653,3.0492,5.0694
140288,B,PROP,0.92,4.371331481481482,4.4653,3.0492,5.0694
140800,B,PROP,0.92,4.376192592592593,4.4653,3.0492,5.0694
141824,B,PROP,0.92,4.369711111111112,4.4653,3.0492,5.0694
142336,B,PROP,0.92,4.364850000000001,4.4653,3.0492,5.0694
143360,B,PROP,0.92,4.353507407407408,4.4653,3.0492,5.0694
143872,B,PROP,0.92,4.353507407407408,4.4653,3.0492,5.0694
144896,B,PROP,0.92,4.36160925925926,4.456185416666666,3.0492,5.0694
145408,B,PROP,0.92,4.36160925925926,4.45983125,3.0492,5.0694
146432,B,PROP,0.92,4.353507407407408,4.4479822916666665,3.0492,5.0694
146944,B,PROP,0.92,4.342164814814815,4.447070833333333,3.0492,5.0694
147968,B,PROP,0.92,4.337303703703704,4.4653,3.0492,5.0694
148480,B,PROP,0.92,4.329201851851852,4.455273958333334,3.0492,5.0694
